times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-14 06:45:00,6.222105667,7.449420667,9.766786667,10.967005
2023-09-14 07:00:00,7.449420667,9.766786667,10.967005,11.89558533
2023-09-14 07:15:00,9.766786667,10.967005,11.89558533,16.94074433
2023-09-14 07:30:00,10.967005,11.89558533,16.94074433,23.700511
2023-09-14 07:45:00,11.89558533,16.94074433,23.700511,26.01119967
2023-09-14 08:00:00,16.94074433,23.700511,26.01119967,26.763792
2023-09-14 08:15:00,23.700511,26.01119967,26.763792,27.49470733
2023-09-14 08:30:00,26.01119967,26.763792,27.49470733,27.62108867
2023-09-14 08:45:00,26.763792,27.49470733,27.62108867,27.62108867
2023-09-14 09:00:00,27.49470733,27.62108867,27.62108867,27.62108867
2023-09-14 09:15:00,27.62108867,27.62108867,27.62108867,27.62108867
2023-09-14 09:30:00,27.62108867,27.62108867,27.62108867,28.198389000000002
2023-09-14 09:45:00,27.62108867,27.62108867,28.198389000000002,27.851669
2023-09-14 10:00:00,27.62108867,28.198389000000002,27.851669,29.09071667
2023-09-14 10:15:00,28.198389000000002,27.851669,29.09071667,29.09071667
2023-09-14 10:30:00,27.851669,29.09071667,29.09071667,29.09071667
2023-09-14 10:45:00,29.09071667,29.09071667,29.09071667,29.09071667
2023-09-14 11:00:00,29.09071667,29.09071667,29.09071667,29.09071667
2023-09-14 11:15:00,29.09071667,29.09071667,29.09071667,29.09071667
2023-09-14 11:30:00,29.09071667,29.09071667,29.09071667,27.165863
2023-09-14 11:45:00,29.09071667,29.09071667,27.165863,26.48783033
2023-09-14 12:00:00,29.09071667,27.165863,26.48783033,27.44126167
2023-09-14 12:15:00,27.165863,26.48783033,27.44126167,25.49308067
2023-09-14 12:30:00,26.48783033,27.44126167,25.49308067,27.68395733
2023-09-14 12:45:00,27.44126167,25.49308067,27.68395733,31.683915999999996
2023-09-14 13:00:00,25.49308067,27.68395733,31.683915999999996,29.734088
2023-09-14 13:15:00,27.68395733,31.683915999999996,29.734088,31.772221999999996
2023-09-14 13:30:00,31.683915999999996,29.734088,31.772221999999996,31.175078999999997
2023-09-14 13:45:00,29.734088,31.772221999999996,31.175078999999997,31.17483167
2023-09-14 14:00:00,31.772221999999996,31.175078999999997,31.17483167,31.17483167
2023-09-14 14:15:00,31.175078999999997,31.17483167,31.17483167,30.64297967
2023-09-14 14:30:00,31.17483167,31.17483167,30.64297967,30.64297967
2023-09-14 14:45:00,31.17483167,30.64297967,30.64297967,32.47176267
2023-09-14 15:00:00,30.64297967,30.64297967,32.47176267,33.741278
2023-09-14 15:15:00,30.64297967,32.47176267,33.741278,31.72477433
2023-09-14 15:30:00,32.47176267,33.741278,31.72477433,29.542973999999997
2023-09-14 15:45:00,33.741278,31.72477433,29.542973999999997,31.560242
2023-09-14 16:00:00,31.72477433,29.542973999999997,31.560242,31.846982
2023-09-14 16:15:00,29.542973999999997,31.560242,31.846982,29.76060433
2023-09-14 16:30:00,31.560242,31.846982,29.76060433,27.05586733
2023-09-14 16:45:00,31.846982,29.76060433,27.05586733,25.17122067
2023-09-14 17:00:00,29.76060433,27.05586733,25.17122067,24.27444533
2023-09-14 17:15:00,27.05586733,25.17122067,24.27444533,23.708335
2023-09-14 17:30:00,25.17122067,24.27444533,23.708335,21.56369033
2023-09-14 17:45:00,24.27444533,23.708335,21.56369033,18.19596467
2023-09-14 18:00:00,23.708335,21.56369033,18.19596467,10.98872633
2023-09-14 18:15:00,21.56369033,18.19596467,10.98872633,9.9143
2023-09-14 18:30:00,18.19596467,10.98872633,9.9143,8.368186999999999
2023-09-14 18:45:00,10.98872633,9.9143,8.368186999999999,6.250804667000001
2023-09-14 19:00:00,9.9143,8.368186999999999,6.250804667000001,6.250804667000001
2023-09-14 19:15:00,8.368186999999999,6.250804667000001,6.250804667000001,6.250804667000001
2023-09-14 19:30:00,6.250804667000001,6.250804667000001,6.250804667000001,6.250804667000001
2023-09-14 19:45:00,6.250804667000001,6.250804667000001,6.250804667000001,4.212571
2023-09-14 20:00:00,6.250804667000001,6.250804667000001,4.212571,1.652069333
2023-09-14 20:15:00,6.250804667000001,4.212571,1.652069333,1.652069333
2023-09-14 20:30:00,4.212571,1.652069333,1.652069333,0.0
2023-09-14 20:45:00,1.652069333,1.652069333,0.0,0.0
2023-09-14 21:00:00,1.652069333,0.0,0.0,0.0
2023-09-14 21:15:00,0.0,0.0,0.0,0.0
2023-09-14 21:30:00,0.0,0.0,0.0,0.0
2023-09-14 21:45:00,0.0,0.0,0.0,0.0
2023-09-14 22:00:00,0.0,0.0,0.0,0.615541333
2023-09-14 22:15:00,0.0,0.0,0.615541333,0.615541333
2023-09-14 22:30:00,0.0,0.615541333,0.615541333,0.615541333
2023-09-14 22:45:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-14 23:00:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-14 23:15:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-14 23:30:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-14 23:45:00,0.615541333,0.615541333,0.615541333,0.615541333
