times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-10-04 00:00:00,0.1714994,0.5945487,0.6696382,0.7432087
2023-10-04 00:15:00,0.23293173,0.65522516,0.7154527,0.7694067
2023-10-04 00:30:00,0.29224107,0.7050235,0.7517507,0.7878532
2023-10-04 00:45:00,0.3460836,0.74084574,0.7759822,0.79707515
2023-10-04 01:00:00,0.3911594,0.75951743,0.7848774,0.7944086
2023-10-04 01:15:00,0.4243171,0.7579179,0.77470547,0.77631795
2023-10-04 01:30:00,0.44327855,0.7342942,0.74302995,0.74040073
2023-10-04 01:45:00,0.44737014,0.68927836,0.68994695,0.68666965
2023-10-04 02:00:00,0.43799296,0.62624246,0.6184095,0.617747
2023-10-04 02:15:00,0.4186801,0.5510743,0.53396386,0.538493
2023-10-04 02:30:00,0.3945688,0.47126356,0.44381517,0.4550282
2023-10-04 02:45:00,0.37183455,0.39542645,0.35663232,0.3747238
2023-10-04 03:00:00,0.35649997,0.3321277,0.28153163,0.30542648
2023-10-04 03:15:00,0.35307047,0.2886176,0.2269419,0.25462273
2023-10-04 03:30:00,0.3634804,0.26983204,0.19961512,0.22874734
2023-10-04 03:45:00,0.38668114,0.27767554,0.20376222,0.23259938
2023-10-04 04:00:00,0.419146,0.31084907,0.2405065,0.26892498
2023-10-04 04:15:00,0.45599464,0.36517477,0.30770817,0.3381165
2023-10-04 04:30:00,0.4924396,0.4347817,0.40082493,0.43878168
2023-10-04 04:45:00,0.5248157,0.51337856,0.51396424,0.5682338
2023-10-04 05:00:00,0.5503229,0.59402263,0.63902783,0.7205575
2023-10-04 05:15:00,0.5668353,0.6697187,0.7662931,0.88625556
2023-10-04 05:30:00,0.57329786,0.7353587,0.88758254,1.0556926
2023-10-04 05:45:00,0.5699444,0.78870595,0.99830276,1.2220523
2023-10-04 06:00:00,0.55801195,0.8295005,1.0961734,1.3801328
2023-10-04 06:15:00,0.5392081,0.8577372,1.1781906,1.5222825
2023-10-04 06:30:00,0.5159332,0.8742516,1.241721,1.6401227
2023-10-04 06:45:00,0.49131244,0.88124657,1.2859582,1.7274371
2023-10-04 07:00:00,2.3327572,3.2030592,4.098056,5.042429
2023-10-04 07:15:00,3.1588073,4.1935606,5.3267984,6.5586553
2023-10-04 07:30:00,4.01522,5.2150526,6.5642967,8.050733
2023-10-04 07:45:00,7.413629,9.456362,11.764662,14.16245
2023-10-04 08:00:00,9.285294,11.627991,14.22976,16.781988
2023-10-04 08:15:00,10.920708,13.377956,16.003193,18.44579
2023-10-04 08:30:00,16.632544,19.43556,21.885122,23.692991
2023-10-04 08:45:00,17.97286,20.302275,22.266066,23.68513
2023-10-04 09:00:00,22.43206,23.889174,25.004543,25.76155
2023-10-04 09:15:00,23.351934,24.067217,24.682644,25.10312
2023-10-04 09:30:00,22.836128,23.095533,23.36587,23.536991
2023-10-04 09:45:00,22.447971,22.450428,22.455744,22.394928
2023-10-04 10:00:00,24.656343,24.483673,24.374908,24.176218
2023-10-04 10:15:00,27.689003,27.281385,27.07925,26.75872
2023-10-04 10:30:00,28.999447,28.511766,28.208792,27.781155
2023-10-04 10:45:00,32.335327,31.460218,31.055143,30.51354
2023-10-04 11:00:00,33.603214,32.644135,32.14658,31.529886
2023-10-04 11:15:00,35.40828,34.309288,33.748283,33.081226
2023-10-04 11:30:00,35.84791,34.922493,34.341854,33.67554
2023-10-04 11:45:00,35.920967,35.272816,34.716003,34.086346
2023-10-04 12:00:00,38.04791,37.18029,36.61839,35.98724
2023-10-04 12:15:00,36.542362,36.269535,35.77343,35.22285
2023-10-04 12:30:00,35.07066,35.300144,34.911488,34.464233
2023-10-04 12:45:00,35.40303,35.68325,35.354767,34.959793
2023-10-04 13:00:00,34.906715,35.262707,34.987053,34.642113
2023-10-04 13:15:00,34.833733,35.146244,34.905533,34.592785
2023-10-04 13:30:00,33.76078,34.080048,33.889606,33.614937
2023-10-04 13:45:00,28.532793,28.805513,28.643377,28.369513
2023-10-04 14:00:00,24.78385,24.664122,24.363129,23.926117
